language,lect,s_citation,m_citation,s_gloss,m_gloss,class,source,contributor,glottocode
Andi,Gagatli,речол,,цепь,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рошан,,веревка,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,сино,,клей,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ссандиги,,сундук,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,тара,,мешок,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,торгъо,,мяч,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,умывальникш,,умывальник,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,т1аргьа,,очессанная шерсть для ворса бурки,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,хурши,,шерсть весенней стрижки,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ххакара,,часть овичны для укрытия кувшина,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ххинчу,,сукно,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ххудан,,кожаный мешок,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ххуча,,овчина,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ххуча,,книга,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ц1ул,,палка,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,чагьана,,гармонь,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,чашу,,фитиль,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,чашу,,галун,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,чиллай,,шелк,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,шириши,,клейстер,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,щакъги,,чернила,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,щакъгит1ил,,чернильница,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гишгин,,каток,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гишгин,,валик,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьалай,,олово,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьанц1а,,крючок,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьакъу,,комната,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьинк1уши,,кладовая,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьинц1ц1у,,дверь,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ихоб,,мельница,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ко,,ручка,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ко,,рукоятка,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,корччин,,ручка,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,къгобкъгол,,ползунок мельничный,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кверч1о,,жердь,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,к1оллариччиб,,балка,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,онщи,,земля,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,парххун,,задвижка,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,орссин,,стойло,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рекъгерч1ч1ил,,сарай,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рекъгерч1ч1ил,,сеновал,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рек1ул,,ключ,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рек1улол,,замок,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,речин,,приспособление для подачи зерна на жернов,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ригъил,,нора,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рикъи,,потолочная настилка,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рич1ч1и,,купорос,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рокьащил,,камешек в стене,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,тахта,,лист железа,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,хоч1ч1о,,ящик для обмолочиваемого,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ххин,,доска,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,хъиру,,брусок,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ц1араки,,лом,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ц1араки,,двор,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ц1араки,,хозяйство,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ч1инч1ил,,булыжник,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,эхи,,сланец,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьокьу,,неделя,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,зубу,,день,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кьину,,лето,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кьину,,зима,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,релъо,,ночь,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,решин,,год,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рибу,,весна,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рокьгоц1оп,,сорок дней,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ссибиру,,осень,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,анзи,,снег,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гелгел,,сосулька,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьиро,,туман,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,йасеги,,река,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,к1орк1оншен,,град,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,лерчол,,туча,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,лълъен,,вода,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,лълъенссо,,река,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,п1ай,,вода по-детски,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,реч1ч1а,,пещера,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,тенгизи,,море,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,т1онк1ил,,капля,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ц1оборц1а,,радуга,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ц1ц1а,,дождь,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,арщун,,мера длины в 71 см,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,арщун,,аршин,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,дециметр,,дециметр,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,километр,,километр,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,метр,,метр,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,миллиметр,,миллиметр,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,релу,,"мера длиной 0,50 см",,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,саржин,,сажень,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,сантиметр,,сантиметр,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,энжи,,метка,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,дангъва,,блеск,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,дангъва,,клеймо,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,дангъва,,пятно,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ишара,,знак,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рикъин,,шрам,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рикъин,,черта,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,т1анк1ил,,точка,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,т1анк1ил,,пятно,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,хъваштіил,,черта,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,айати,,аят,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,акъглу,,ум,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,анкета,,анкета,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,аттестат,,аттестат,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,арданги,,стая,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,балагъи,,беда,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,билети,,билет,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,бйуллетень,,бюллетень,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,бугътан,,клевета,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,буц1ц1ир,,скот,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,буц1ц1ир,,имущество,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,горо,,крупинка,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гури,,кручение,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гъицди,,охота,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьолбасси,,подпись,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьац1акъул,,белизна,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,гьон,,селение,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,джазму,,религиозное песнопение,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,джаназа,,труп,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,зайзвлени,,заявление,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,зарал,,вред,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,зарал,,убыток,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,зарра,,пыпинка,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,зарра,,крупица,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,зийан,,убыток,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,игьа,,войско,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,инзил,,хула,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кагьар,,бумага,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кагьар,,письмо,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,казийати,,газета,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,квитанци,,квитанция,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кеч1и,,песня,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ккубар,,молитва,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,къокьа,,толпа группа,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,кьибдил,,танец,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,к1ол,,пост,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,к1ол,,ураза,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,к1олелтар,,разговение,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,лъай,,знание,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,лъоч1ч1у,,голос,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,макъган,,мотив,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,мишу,,сбор,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,мишу,,сбор,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,мохъго,,траур,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,мохъго,,соболезнование,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,мокьи,,сон,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,мугьру,,печать,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,назму,,духовная песня,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,налъи,,долг,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,некъги,,народ,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,некъги,,племя,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ноко,,клятва,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,объявлени,,объявление,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,оксси,,оплата,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,оксси,,взнос,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ордер,,ордер,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,отпуск,,отпуск,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,отчество,,отчество,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,памилийа,,фамилия,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,пешеги,,печать,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,повестка,,повестка,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,пропуск,,пропуск,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,путевка,,путевка,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,равор,,счет,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,расон,,мерка,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,расон,,патрон,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,регел,,долг,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,реда,,табун,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,резолйдуцийа,,резолюция,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рекомендацийа,,рекомендация,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рекъир,,сев,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,релаччидйа,,соболезнование,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рели,,вязанка,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рергьан,,радость,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рет1он,,разговор,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,реч1едиркъул,,чернота,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ригьур,,рождение,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ризкъи,,предопределение,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,риччир,,польза,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рич1ор,,смерть,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рич1ч1и,,беда,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ришар,,победа,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рокьи,,труп покойника,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рохорлъир,,старость,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,рук1ул,,крошка,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,руххуннар,,покос,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ручка,,ручка,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,руч1ч1ир,,возмещение,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,свидетельство,,свидетельство,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,справка,,справка,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,сули,,стыд,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,талон,,талон,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,тариххи,,цифра,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,тетради,,тетрадь,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,т1ел,,вереница,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,т1у,,зло,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,хат1и,,почерк,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,хентол,,редкость,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,ц1ц1ер,,имя,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,чеки,,чек,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,штампил,,штемпель,,5,Salimov 2010,Ksenia Romanova,andi1255
Andi,Gagatli,шур,,благодать,,5,Salimov 2010,Ksenia Romanova,andi1255
Chechen,,baala,,"trouble, distress; torment; grief",,B;B,,Johana Nichols,chec1245
Chechen,,tusai,,European elk; moose,,B;B,,Johana Nichols,chec1245
Chechen,,q'oraqoqa,,turtledove (bird species),,B;B,,Johana Nichols,chec1245
Chechen,,stu,,"bull, ox",,B;B,,Johana Nichols,chec1245
Chechen,,waaxar,,lamb,,B;B,,Johana Nichols,chec1245
Chechen,,aighar,,stallion,,B;B,,Johana Nichols,chec1245
Chechen,,laami,,"ladder, stairs, staircase",,B;B,,Johana Nichols,chec1245
Chechen,,guura,,"frame; cage, pen; trap, snare; beam of plow",,B;B,,Johana Nichols,chec1245
Chechen,,ladam,,drop; essence,,B;B,,Johana Nichols,chec1245
Chechen,,laadam,,"significance, importance",,B;B,,Johana Nichols,chec1245
Chechen,,hwa'am,,"precipitate, condensation; extract, concentrate; relief ; extraction (chem.); liquor, emulsion, solution, suspension (chem., pharm.); relief, consolation",,B;B,,Johana Nichols,chec1245
Chechen,,bux,,"bottom, foundation; basis",,B;B,,Johana Nichols,chec1245
Chechen,,bai,,"meadow; lawn, grass, turf; virgin prairie, unplowed field",,B;B,,Johana Nichols,chec1245
Chechen,,saarag,,"small rod, switch; twig",,B;B,,Johana Nichols,chec1245
Chechen,,xian,,trunk; log,,B;B,,Johana Nichols,chec1245
Chechen,,pondar,,musical instrument (string or keyboard),,B;B,,Johana Nichols,chec1245
Chechen,,kiexatpondar,,accordion,,B;B,,Johana Nichols,chec1245
Chechen,,dechkpondar,,traditional Chechen stringed instrument,,B;B,,Johana Nichols,chec1245
Chechen,,waadpondar,,violin,,B;B,,Johana Nichols,chec1245
Chechen,,pijaapondar,,piano,,B;B,,Johana Nichols,chec1245
Chechen,,rajaalpondar,,"piano, grand piano",,B;B,,Johana Nichols,chec1245
Chechen,,boqpondar,,grand piano,,B;B,,Johana Nichols,chec1245
Chechen,,argaanpondar,,organ (musical instrument),,B;B,,Johana Nichols,chec1245
Chechen,,betapondar,,"harmonica, mouth organ",,B;B,,Johana Nichols,chec1245
Chechen,,muq'am,,"melody, tune, motif (musical)",,B;B,,Johana Nichols,chec1245
Chechen,,uzam,,"humming (of melody), crooning; moan; traditional lyric song genre sung by men",,B;B,,Johana Nichols,chec1245
Chechen,,si'ieram,,party,,B;B,,Johana Nichols,chec1245
Chechen,,baal,,"tour, round (in dance); round, trick (in cards)",,B;B,,Johana Nichols,chec1245
Chechen,,mox,,wind,,B;B,,Johana Nichols,chec1245
Chechen,,cwaamza,,bayonet; hand (of watch or clock),,B;B,,Johana Nichols,chec1245
Chechen,,kui,,cap; hat,,B;B,,Johana Nichols,chec1245
Chechen,,k'arx,,slipper,,B;B,,Johana Nichols,chec1245
Chechen,,bworzham,,men's high felt boot with applique decoration,,B;B,,Johana Nichols,chec1245
Chechen,,kaach,,collar; mane (of lion),,B;B,,Johana Nichols,chec1245
Chechen,,baarch,,"top, upper part; podium, rostrum; waistband (of trousers)",,B;B,,Johana Nichols,chec1245
